station_name,available_bikes
P19 - Kbelský pivovar,0
P19 - Centrální park,1
P19 - Billa,0
P19 - ZŠ Albrechtická,1
P19 - Lidový dům,0
P19 - Pošta,0
P19 - Nádraží Kbely,0
P19 - provozovny Katusická,0
P18 - Zastávka Sídliště Čakovice,5
P18 - Nádraží Čakovice,0
P18 - ZŠ Dyjská,2
P18 - Zastávka Oderská,0
P18 - Výstaviště,0
"P18 - Restaurace Srdcovka, ZŠ Rychnovská",0
P18 - Koupaliště Čakovice,0
P18 - ZŠ Jizerská,0
P18 - Bílý mlýnek,0
P18 - Nákupní centrum Schoellerova,0
P3 - Malešická x Na Viktorce,3
P3 - Rixdorfská,1
P3 - Přemyslovská x Baranova,0
P3 - Jeseniova,0
P3 - Roháčova x Rokycanova,1
P3 - Malešická,0
P3 - Churchill house,1
P3 - U Vodárny x Slezská,3
P3 - Slezská x Libická,0
P3 - Škroupovo nám. x Ševčíkova,1
P3 - U Náklad. nádraží,0
P3 - Spojovací x U Kněžské louky,0
P3 - Na Balkáně x Pod Vrcholem,0
P3 - Na Balkáně x Strážní,0
P3 - Koněvova - Lidl,0
P3 - Jeseniova x Strážní,0
P3 - Koněvova x Spojovací,0
"P3 - Spojovací, chodník před parkem",0
P3 - Husitská x Trocnovská,1
"P3 - Husitská, chodník před Městskou knihovnou",1
P3 - Tachovské náměstí,5
P3 - Koněvova x Jana Želivského,1
P3 - Olšanská x Ke Kapslovně,0
P3 - Olšanská x Prokopova,2
P3 - Siwiecova x Seifertova,1
P5 - IKEA (Sports Direct),8
P5 - IKEA (hlavní vchod),6
P1 - Palác Chicago,0
P10 - Počernická  Lidl,4
P10-Úřad práce,2
P14-Bratří Venclíků,0
P14-Cíglerova,0
P14-Bratří Venclíků 1072/6,0
P14-Hotel Pramen,0
P14-Splavná,1
P14-Kaufland Hloubětín,0
P14-hřbitov Hloubětín,0
P14-Hloubětín,1
P14-Sportovní areál Hloubětín,2
P14-Komunitní centrum Hloubětín,1
P14-Šestajovická,0
P14-U Rybníka,0
P14-nádraží Kyje,2
P14-Hostavice,1
P14-Stará obec,1
P14-Sportovní hřiště na Černém Mostě,2
P14-Kapitána Stránského,0
P14-Skatepark Černý Most,3
P3 - Jana Želivského (Anna Proletářka),0
P14-Albert,0
P14 - Poliklinika Parník,0
P14 - Metro Černý most,0
P14 - Metro Černý most,1
P2 - Divadlo komedie (vodorovné značení lazarská),1
P7- Sanderova,0
P8 - Iscare,0
P18 - večerka Chotěšovská,1
P3 - Pod Jarovem x V Zahrádkách,2
P3 - Pod Lipami x Květinková,1
P3 - Pod Lipami x V Jezerách,1
P3 - Bořivojova – Jagellonská,0
P3 - Lucemburská – Baranova,0
P3 - Ondříčkova – Velehradská,0
P1 - Konvitská/Divadelní,1
P1 - Truhlářská (před Fresh Roasted Coffee),0
P1 - vstup Florentinum ,0
P1 - roh Široká/Maisenova,1
P1 - Dvořákovo nábřeží/ Břehová,3
P1 - Dlouhá/ Dušní,1
P5 - Království železnic,1
P5 - Green point,0
P2 - Sněmovní,2
P8 - Doky Libeň 2 (most),5
P1 - Pařížská/ Jáchymova (vedle Gucci),3
P6 - ul. Na Okraji,1
"P2 - ČVUT, Horská",0
P6 - Dejvická x Jaselská,1
P6 - náměstíčka Wüchterlová,0
P6 - Jaselská x Eliášova,0
BIKE 485014,1
BIKE 480277,1
BIKE 481404,1
BIKE 485210,1
BIKE 485000,1
BIKE 485045,1
BIKE 481268,1
BIKE 480264,1
BIKE 480255,1
BIKE 485248,1
BIKE 481146,1
BIKE 485168,1
BIKE 485080,1
BIKE 485177,1
BIKE 480181,1
BIKE 481277,1
BIKE 485330,1
BIKE 480043,1
BIKE 480248,1
BIKE 481187,1
BIKE 480002,1
Říčany - Masarykovo náměstí,1
"Říčany - Bezručova, prodejna knedlíků",1
"Říčany - Mlýnský rybník, hřiště Kolovratská",0
Říčany - Altan Na Vysoké - cyklostezka na Kolovraty,13
Říčany - Olivovna sídliště BUS,0
Říčany - Sport. hala,3
Říčany - Komenského nám. - Gabi Café,1
"Říčany - Černokostelecká, prodejna počítačů",0
Říčany - Nádraží - U Kozlů,6
Říčany - Domov pod Kavčí skálou - parčík,4
Říčany - Na Fialce - hlavní vstup,0
Říčany - OC Lihovar - Albert,2
Říčany - Marvánek - restaurace,0
Říčany - Jureček - restaurace,2
Říčany - Olivova - přejezd,2
Říčany - Dopravní hřiště,2
Říčany - Kavčí skála MŠ Čtyřlístek,0
Říčany - Nádraží - rondel nahoře,0
Říčany - Contera,1
Říčany - Zoeller,0
"Říčany - 17.listopadu, lékárna Dr.Max",0
Říčany - MŠ Zahrádka,5
"Říčany - Oáza, tenisový areál",1
"Říčany - U Mostu, Fit Lady",0
"Říčany - Smiřických, ""pod Štuksákem""",0
"Říčany - Tesco, Iceland",3
BIKE 480571,1
Řepčín SK Sigma,1
Náměstí Hrdinů,9
Třída svobody,0
Terezská brána,1
Magistrát města Olomouce,3
Zimní stadion,1
Kosmonautů,2
Právnická fakulta UPOL,1
Kaufland Olomouc,1
RCO - zadní vchod,0
Krajský úřad ,9
Hlavní vlakové nádraží,10
Pošta - Hlavní nádraží,4
Flora hlavní vstup,3
OC haná,0
Šantovka hlavní vchod,2
Šantovka boční vchod,0
Kostel Panny Marie Sněžné,0
Menza UPOL,0
Klášterní Hradisko,1
Moravská vysoká škola Olomouc,0
Přírodovědecká fakulta - přední vchod,0
Dolní náměstí,0
Kostel sv. Mořice,0
Plavecký stadion,1
Pošta Ladova,1
Globus Olomouc,7
Finanční úřad,3
Sportovní hala UP,6
Penny Ladova,0
Penny Zikova,1
Albert Zikova,0
Nákupní park Bělidla,4
Lidl Pavlovičky,2
Olpran,5
Hospoda u Hřiště - Slavonín,0
Zubní klinika FN,2
Park Nemilany,3
Michalské stromořadí,3
Střední novosadská,2
Autobusové nádraží - podchod,2
Na Trati,4
Holice - pošta,2
Holice - kostel sv. Urbana,0
Šlechtitelů - Holický les cyklostezska,1
Aplikační centrum BALUO,0
nábřeží Premyslovců,2
Obchodní dům Senimo,5
Pedagogická fakulta UPOL,3
Chválkovice - cyklostezka,6
Na rohu - Tř. Svobody,0
Náměstí Hrdinů - zastávka,1
Nadraží Olomouc město - Boženy Němcové,3
Čechovy sady - dětské hřiště,0
třída Svornosti - zastávka,2
Garnet Penzion,2
Atlant,2
Horní náměstí - Riegrova,1
Horní náměstí - Ariónova kašna,3
Horní náměstí - ČSOB,0
Tylova,2
Milady Horákové ZŠ,2
Jánského,1
Rožňavská - Kaple,5
Holečkova,3
Tererovo náměstí,0
Zenit,7
Katastrální úřad,0
Lékařská fakulta UPOL,0
Tabulový vrch,2
Dobnerova - Billa,1
Obchodní dům Timpo,0
Neředín - Letců,1
Farského - Lermontova,0
Kmochova u hřiště,1
Biskupské náměstí UPOL,1
Omega centrum zdraví,0
Andrův stadion,2
Smetanovy sady - Vídeňská,2
Černovír - cyklostezka,1
Sídliště Lazce,0
Střední novosadská - Caruso,1
Tržnice,0
Poděbrady,3
Hotel Flora,5
CrossFit Olomouc,1
Kafkova - obchodní centrum,2
třída Míru,3
Chválkovice - Hruška,0
Koupaliště - vstup,7
Obchodní dům Timpo - Lidl,2
Neředín - třída Míru,0
koleje Bedřicha Václavka,0
koleje Generála Svobody,2
ZŠ Mozartova,0
ZŠ Řezníčkova,0
Švýcarské nábřeží,1
Hlavní nádraží - zadní vchod,7
Hostinec Na Blajchu,5
Kpt. Nálepky,2
Kaštanová,2
Na Letné,1
Přichystalova,6
Na Vozovce,1
Park Řepák,1
Heyrovského,1
Městská policie,0
Nová Ulice,0
BIKE 483082,1
BIKE 483316,1
BIKE 483125,1
BIKE 483218,1
BIKE 483100,1
Billa ,0
Vlaková zastávka Kladno město,0
Náměstí Edvarda Beneše,0
Magistrát města Kladna,0
Střední průmyslová škola C. Boudy,0
Autobusové nádraží 2,0
ŽST Kladno Ostrovec,0
Kaufland,0
Tesco,0
Intersport Americká,0
Italská,0
Sídliště Oáza pošta,0
Zastávka V.Kratochvíla,0
U Energie,0
Lego,0
Hlavní Třída/Poděbradova,0
náměstí Jana Masaryka,0
Vítězná- Penny market,0
železniční zastávka- Kladno- město,0
Vašíčkova,0
náměstí Karla Kindla,0
Antonína Škváry,0
Na Vyhaslém,0
Vojtěcha Lanny,0
Nemocnice 2,0
náměstí Svobody,0
náměstí Starosty Pavla,0
Autobusové nádraží,0
Cyrila Boudy,0
OC Central,0
Divadlo Kladno,0
Dr. Foustky,0
Plzeňská,0
Vodárenská,0
Vrchlického,0
Anglická (Okrsek 2),0
Nádraží Kladno - Milady Horákové,0
Litevská,0
Obránců míru,0
Polská,0
Lidl - Rozdělov,0
Baumax,0
Růžové Pole,0
Sportovní areál Sletiště,0
Václavské náměstí,0
Sítná,0
Švermov - Havlíčkovo náměstí,0
Náměstí Svobody Terminál,0
Hláska - informační centrum,0
Dolní náměstí,0
Nádraží Opava Východ,0
Krnovská Magistrát,0
Nemocnice,0
Bezručovo náměstí,0
Slezská univerzita (Rektorát),0
Víceúčelová hala Opava,0
ZŠ Edvarda Beneše,0
Areál FK Kylešovice ,0
Olomoucká Split,0
fotbalový stadion,0
Točna Jaktař,0
Stříbrné jezero,0
Breda - na Valech,0
Koleje Hradecká,0
Hozovo nábřeží - Hasičárna,0
Kaufland – Kateřinky,0
Tesco Opava,0
Na Pastvisku,0
Rolnická,0
Boženy Němcové,0
17. listopadu,0
Žabka – Kylešovice,0
Breda - Nákladní,0
Městské koupaliště,0
Hedvika hřiště,0
Otická,0
Náměstí svobody/Ptačí vrch,0
Rybníček,0
Zimní stadion,0
Poliklinika,0
Globus - Opava,0
Loutkové divadlo,0
Milady Horákové,0
Tyršův stadion,0
Gudrichova - přejezd,0
Bílovecká,0
Správa silnic MSK,0
Grafico,0
Antonína Sovy,0
Dobrovského,0
Mostní,0
Raketa,0
Naše hospoda U Opavice,0
Adenauerplatz 2,2
Kreuzung Artur-Ladebeck-Str./ Haller Weg,1
Niederwall,0
Rathaus,2
Goldbach/ Mindener Straße ,11
Siegfriedplatz,4
Oetkerhalle,0
Zehlendorfer Damm,8
Jöllenbecker Straße,1
Babenhausen Süd - Endstation,5
Bahnhofsvorplatz,16
Joseph-Masolle-Str.,15
Kesselbrink,8
Schildesche - Endstation,2
Uni 3,0
Uni 4,5
Uni 6,7
Uni 7,12
Uni 8,18
Uni 10,0
Uni 11,2
Uni 12,2
Wiesenbad,1
Oelmühlenstraße ,0
Stadtwerke,1
Sieker - Endstation,0
Jugendgästehaus,0
Station Jöllenbeck Dorf,4
Sennestadthaus,3
Hillegossen,3
Baumheide,3
Bhf. Oldentrup ,4
Milse,0
Altenhagen,3
Bielefeld Senne,4
Bhf. Sennestadt,5
Dornberg,2
Amt Senne,3
Quelle,3
Vilsendorf,2
Bhf. Windelsbleiche,3
Bhf. Kupferheide,5
Bhf. Quelle,2
Brackwede Kirche,6
Hassebrock,3
Senne,3
Bhf. Brackwede,4
Stieghorst Zentrum,5
Walther-Rathenau-Straße 56,1
Studentenwohnheim Stennerstraße,2
Jakob-Kaiser-Str.,3
Nordpark,1
Welle,1
Goldstraße,3
Station Brake,6
Bhf. Ubbedissen,4
Kahler Krug,6
BIKE 330741,1
BIKE 330880,1
BIKE 330435,1
BIKE 330724,1
BIKE 330674,1
BIKE 330377,1
BIKE 330725,1
BIKE 330852,1
BIKE 330313,1
BIKE 330736,1
BIKE 330698,1
BIKE 330654,1
BIKE 330317,1
BIKE 330640,1
BIKE 330830,1
BIKE 330446,1
BIKE 330765,1
BIKE 330999,1
BIKE 330595,1
BIKE 330836,1
BIKE 330348,1
BIKE 330399,1
BIKE 330527,1
BIKE 330864,1
BIKE 330394,1
BIKE 330653,1
BIKE 330870,1
BIKE 330316,1
BIKE 330386,1
BIKE 330543,1
BIKE 330308,1
BIKE 330924,1
BIKE 330515,1
BIKE 330404,1
BIKE 330565,1
BIKE 330919,1
BIKE 330393,1
BIKE 330573,1
BIKE 330553,1
BIKE 330856,1
BIKE 330810,1
BIKE 330529,1
BIKE 330844,1
BIKE 330347,1
BIKE 330332,1
BIKE 330868,1
BIKE 330477,1
BIKE 330711,1
BIKE 330312,1
BIKE 330508,1
BIKE 330714,1
BIKE 330627,1
BIKE 330344,1
BIKE 330769,1
BIKE 330434,1
BIKE 330646,1
BIKE 330548,1
BIKE 330754,1
BIKE 330743,1
BIKE 330334,1
BIKE 330314,1
BIKE 330290,1
BIKE 330505,1
BIKE 330624,1
BIKE 330778,1
BIKE 330467,1
BIKE 330536,1
BIKE 330668,1
BIKE 330387,1
BIKE 330405,1
BIKE 330712,1
BIKE 330789,1
BIKE 330489,1
BIKE 330395,1
BIKE 330833,1
BIKE 330667,1
BIKE 330909,1
BIKE 330883,1
BIKE 330341,1
BIKE 330509,1
BIKE 330885,1
BIKE 330705,1
BIKE 330532,1
BIKE 330731,1
BIKE 330284,1
BIKE 330671,1
BIKE 330357,1
BIKE 330767,1
BIKE 330447,1
BIKE 330568,1
BIKE 330656,1
BIKE 330302,1
BIKE 330385,1
BIKE 330473,1
BIKE 330815,1
BIKE 330839,1
BIKE 330296,1
BIKE 330889,1
BIKE 330539,1
BIKE 330362,1
BIKE 330470,1
BIKE 330571,1
BIKE 330794,1
BIKE 330331,1
BIKE 330598,1
BIKE 330625,1
BIKE 330770,1
BIKE 330416,1
BIKE 330514,1
BIKE 330842,1
BIKE 500985,1
BIKE 500999,1
BIKE 330876,1
BIKE 330444,1
BIKE 330371,1
BIKE 330822,1
BIKE 330727,1
BIKE 330879,1
BIKE 330541,1
BIKE 330280,1
BIKE 330397,1
BIKE 330819,1
BIKE 330418,1
BIKE 330392,1
BIKE 330474,1
BIKE 330707,1
BIKE 330503,1
BIKE 330402,1
BIKE 330866,1
BIKE 330281,1
BIKE 330614,1
BIKE 330438,1
BIKE 330378,1
BIKE 330781,1
BIKE 330601,1
BIKE 330786,1
BIKE 330806,1
BIKE 330471,1
BIKE 330391,1
BIKE 330629,1
BIKE 330659,1
BIKE 330594,1
BIKE 330504,1
BIKE 330867,1
BIKE 330319,1
BIKE 330703,1
BIKE 330483,1
BIKE 330358,1
BIKE 330511,1
BIKE 330821,1
BIKE 330681,1
BIKE 330652,1
BIKE 330381,1
BIKE 330372,1
BIKE 330607,1
BIKE 330328,1
BIKE 330551,1
BIKE 330915,1
BIKE 330634,1
BIKE 330921,1
BIKE 330717,1
BIKE 330812,1
BIKE 330622,1
BIKE 330581,1
BIKE 330920,1
BIKE 330535,1
BIKE 330859,1
BIKE 330361,1
BIKE 330670,1
BIKE 330575,1
BIKE 330748,1
BIKE 330432,1
BIKE 330774,1
BIKE 330285,1
BIKE 330678,1
BIKE 330410,1
BIKE 330824,1
BIKE 330469,1
BIKE 330327,1
BIKE 330891,1
BIKE 330739,1
BIKE 330917,1
BIKE 330686,1
BIKE 330300,1
BIKE 330400,1
BIKE 330620,1
BIKE 330487,1
BIKE 330662,1
BIKE 330288,1
BIKE 330429,1
BIKE 330755,1
BIKE 330626,1
BIKE 330723,1
BIKE 330825,1
BIKE 330352,1
BIKE 330365,1
BIKE 330691,1
BIKE 330576,1
BIKE 330579,1
BIKE 330892,1
BIKE 330638,1
BIKE 330764,1
BIKE 330412,1
BIKE 330506,1
BIKE 330345,1
BIKE 330663,1
BIKE 330926,1
BIKE 330785,1
BIKE 330603,1
BIKE 330526,1
BIKE 330721,1
BIKE 330784,1
BIKE 330596,1
BIKE 330838,1
BIKE 330339,1
BIKE 330414,1
BIKE 330427,1
BIKE 330291,1
BIKE 330761,1
BIKE 330545,1
BIKE 330356,1
BIKE 330567,1
BIKE 330383,1
BIKE 330684,1
BIKE 330911,1
BIKE 330922,1
BIKE 330411,1
BIKE 330480,1
BIKE 330613,1
BIKE 330462,1
BIKE 330807,1
BIKE 330903,1
BIKE 330813,1
BIKE 330587,1
BIKE 330900,1
BIKE 330733,1
BIKE 330797,1
BIKE 330408,1
BIKE 330330,1
BIKE 330877,1
BIKE 330855,1
BIKE 330413,1
BIKE 330918,1
BIKE 330701,1
BIKE 330338,1
BIKE 330710,1
BIKE 330379,1
BIKE 330630,1
BIKE 330737,1
BIKE 330540,1
BIKE 330555,1
BIKE 330715,1
BIKE 330533,1
BIKE 330452,1
BIKE 330750,1
BIKE 330554,1
BIKE 330834,1
BIKE 330384,1
BIKE 330878,1
BIKE 330775,1
BIKE 330337,1
BIKE 330728,1
BIKE 330800,1
BIKE 330619,1
BIKE 330779,1
BIKE 330550,1
BIKE 330500,1
BIKE 330814,1
BIKE 330396,1
BIKE 330501,1
BIKE 330762,1
BIKE 330837,1
BIKE 330482,1
BIKE 330804,1
BIKE 330537,1
BIKE 330559,1
BIKE 330449,1
BIKE 330756,1
BIKE 330610,1
BIKE 330409,1
BIKE 330863,1
BIKE 330647,1
BIKE 330333,1
BIKE 330928,1
BIKE 330850,1
BIKE 330534,1
BIKE 330401,1
BIKE 330616,1
BIKE 330538,1
BIKE 330574,1
BIKE 330382,1
BIKE 330590,1
BIKE 330744,1
BIKE 330376,1
BIKE 330437,1
BIKE 330841,1
BIKE 330718,1
BIKE 330661,1
BIKE 330665,1
BIKE 330544,1
BIKE 330283,1
BIKE 330792,1
BIKE 330519,1
BIKE 330466,1
BIKE 330279,1
BIKE 330584,1
BIKE 330840,1
BIKE 330307,1
BIKE 330460,1
BIKE 330875,1
BIKE 330542,1
BIKE 330528,1
BIKE 330417,1
BIKE 330995,1
BIKE 330687,1
BIKE 330423,1
BIKE 330589,1
BIKE 330570,1
BIKE 330869,1
BIKE 330433,1
BIKE 330683,1
BIKE 330700,1
BIKE 330793,1
BIKE 330704,1
BIKE 330350,1
BIKE 330648,1
BIKE 330611,1
BIKE 330799,1
BIKE 330297,1
BIKE 330375,1
BIKE 330493,1
BIKE 330497,1
BIKE 330766,1
BIKE 330998,1
BIKE 330293,1
BIKE 330475,1
BIKE 330580,1
BIKE 330823,1
BIKE 330306,1
BIKE 330301,1
BIKE 330454,1
BIKE 330997,1
BIKE 330425,1
BIKE 330340,1
BIKE 330363,1
BIKE 330577,1
BIKE 330599,1
BIKE 330556,1
BIKE 330923,1
BIKE 330492,1
BIKE 330644,1
BIKE 330621,1
BIKE 330738,1
BIKE 330623,1
BIKE 330680,1
BIKE 330906,1
BIKE 330835,1
BIKE 330776,1
BIKE 330898,1
BIKE 330582,1
BIKE 330521,1
De Morales,0
HEB,0
Manzanos,0
las Lomas,0
Jardín,0
Tangamanga I,0
Tangamanga II,0
Revolución,0
Tequis,0
Las Musas,0
Parque Tangamanga,0
Facultad de Derecho,0
Capitán Caldera,0
Hotel NH,0
UASLP,0
Tomasa Estévez,0
CUN 024,0
CUN 026,0
CUN 027,0
CUN 028,0
CUN 029,0
CUN 030,0
CUN 032,0
CUN 033,0
CUN 034,0
CUN 035,0
CUN 036,0
CUN 037,0
Bergisch Gladbach S/Busbahnhof ,2
Bensberg U/Busbahnhof,8
Burscheid Raiffeisenplatz,3
Kürten Rathaus,6
Leichlingen Bahnhof,4
Overath Bahnhof,4
Rösrath Bahnhof,6
Wermelskirchen Busbahnhof,8
Odenthal Altenberg ,6
Odenthal Herzogenfeld,5
Bergisch Gladbach Herrenstrunden,0
Bergisch Gladbach Refrath,2
Bergisch Gladbach Schildgen,3
Bergisch Gladbach Technologie-Park,0
Kürten Bechen,0
Kürten Biesfeld,0
Leichlingen Busbahnhof,3
Leichlingen - Witzhelden,2
Odenthal Blecher,0
Odenthal Neschen,1
Odenthal Voiswinkel,0
Overath Heiligenhaus,1
Overath Marialinden,1
Wermelskirchen Dabringhausen,0
Wermelskirchen Dhünn,0
Rösrath - Forsbach - Halfenhof,2
Burscheid Dierath,0
Odenthal-Eikamp Schule,1
Burscheid Rathaus,5
Bhf Stümpen,2
Lehmbach Wendeplatz Bergische Strasse,0
BIKE 42672,1
BIKE 42654,1
BIKE 42606,1
BIKE 42617,1
Aquacentrum Pardubice,5
Sokolovna - Na Olšinkách,0
U Katastrálního úřadu,3
Komenského náměstí,1
Sezemická,2
Záchytné parkoviště - Kasárna T.G.M,6
Dům kultury Dukla,5
Dopravní podnik,2
Svítkov - pošta,2
Úřad městského obvodu - Pardubice VII,2
Polabiny Kpt. Bartoše,0
Kaufland - Bělehradská,2
Jiřího Tomana,3
Studentská - univerzita,3
Náměstí Dukelských hrdinů,4
Univerzitní knihovna,8
Rektorát - univerzita,2
Sportovní hala UP,1
Labská - U Zdymadla,5
Zimní stadion - parkoviště,0
Zimní stadion - hlavní vchod,8
OC Palác Pardubice - vchod A,2
OC Atrium - vchod B,8
17. listopadu ,2
Hlavní nádraží,19
Za Grandem,0
Park na špici,0
Poliklinika Vektor,0
Na Spravedlnosti - K.Ř. PČR,1
náměstí Republiky,6
Dašická sportovní hala,1
H centrum,1
Pernštýnské náměstí,5
Třída Míru - pošta,0
UP - Fakulta Elektrotechniky a informatiky,2
Nemocnice Pardubice,1
Dubina,3
Třída Míru Pardubice 2,4
Třída Míru Pardubice 3,0
BIKE 480030,1
Grand,3
Klicperovo divadlo,2
Malé náměstí,0
U koně,2
Zimní stadion,4
Krajský soud,3
Magistrát,1
Gayerova kasárna,0
Divišova KB,0
Aquacentrum,3
Městský bazén,2
Masarykovo náměstí,2
K.H. Máchy - Masarykovo nám.,0
Třída Karla IV.,3
Náměstí 28. října,0
Wonkova - Městská knihovna,4
Sladkovského - hl. nádraží,7
Riegrovo náměstí,2
OC Aupark - Zamenhofova,0
OC Aupark - Puškinova,7
Ulrichovo nám. - Krajské řed. policie,0
Ulrichovo nám. - Steinského palác,1
Univerzita HK,1
Adalbertinum,0
Studijní a vědecká knihovna,1
Kampus UHK,3
VŠ koleje,6
Fakultní nemocnice HK ,9
Terminál HK,4
Slezské Předměstí - nádraží,0
Koupaliště Flošna,1
Malšovická,3
Benešova - pošta,6
Hala Třebeš,3
OC Futurum,3
Malšova Lhota,1
Svinary,1
Pouchov - restaurace,2
Plácky - restaurace,2
Nový Hradec Králové,2
Poliklinika Foerstrova - ortopedie,4
Budova E-UHK,2
Pražské předměstí,4
Pod Strání - točna,4
Slezské předměstí - U Alessandrie,6
TJ Slavia Hradec Králové,2
Palachovy koleje UHK,8
BIKE 480024,1
Alte Kasseler Straße/Jägertunnel,8
Am Krekel/Stadtwerke Marburg,1
Am Plan/Wirtschaftswissenschaften,2
An den Siechengärten,2
Cappel August-Bebel-Platz ,0
Biegenstraße/Cineplex,14
Biegenstraße/Volkshochschule,4
Brunnenstraße,1
Elisabeth-Blochmann-Platz,16
Frankfurter Straße/Psychologie,10
Friedrich-Ebert-Straße/ Christian-Wolff-Häuser,0
Frankfurter Straße/Theater,3
Georg-Gaßmann-Stadion,1
Ginseldorfer Weg,3
Hauptbahnhof,24
Audimax,2
Ortenbergplatz,2
Philosophische Fakultät,2
Aquamar,8
Stadtbüro,3
Südbahnhof,1
Südbahnhof Westseite,0
Universitätsstadion,3
Universitätsstraße/Bibliothek Jura,9
Wehrda Bürgerhaus,8
Wilhelmsplatz,5
Am Schülerpark,4
Neue Universitätsbibliothek,15
Café Trauma/Afföllerwiesen,6
Interkulturelle Gärten/ Am Richtsberg,0
Friedrichplatz,5
Ketzerbach/Zwischenhausen,2
Anatomie,8
Uferstraße,0
Ockershäuser Allee,2
BIKE 11267,1
BIKE 11088,1
Berliner Str. / Ecke Münsterstr.,0
Hauptbahnhof - Vorplatz,6
Bertelsmann,0
Friedrich Ebert Str. / Volksbank,0
Bertelsmann Stiftung,7
Pascalkehre,11
P+R Parkplatz (Tanneneck),2
Bahnhof / Stadtverwaltung,9
Kurt-Schumacher-Ring (Campus Ost),16
Bertramstraße (Campus),9
Dern’sches Gelände,20
Dürerplatz,12
Eltviller Straße,1
Friedrich-Naumann-Straße (Studierendenwohnheim),1
Gneisenaustraße,1
Herderstraße,1
Kurt-Schumacher-Ring (Campus Mitte),14
Platz der Deutschen Einheit,11
Saalgasse ,12
Sedanplatz,1
Unter den Eichen (Campus) ,9
Webergasse,4
Loreleiring,6
Raiffeisenplatz,2
Abraham-Lincoln-Park,3
Frankfurter Straße,1
Neroberg Talstation,2
Nerotal,3
Mainzer Straße,1
Friedrich-Ebert-Allee,1
Adolfsallee,1
Albrecht-Dürer-Anlagen,5
BIKE 11548,1
BIKE 11582,1
BIKE 11546,1
BIKE 11516,1
BIKE 11567,1
BIKE 11487,1
BIKE 11450,1
BIKE 11461,1
BIKE 11421,1
BIKE 11596,1
Bahnhof / ZOB,5
Bahnhof / Osteingang,0
Gustav-Rée-Anlage,2
Stadtbuckel,5
City-Parkhaus / Englerstraße,2
Landratsamt / Medienpark,5
BürgerBüroBauen / Technisches Rathaus,4
Kulturforum,4
Schillerplatz,3
Ortenau Klinikum,5
EDEKA / Sparkasse,1
Oberrheinhalle,4
Zentrum Nordweststadt,2
E-Center,2
St. Josefsklinik,5
Oststadt-Schulen,2
E-Bike-Station Messe,3
Messe,6
Freizeitbad,8
Mühlbachareal,6
Seidenfaden,5
Holiday Inn Express Offenburg,9
Marktplatz,3
Studierendenwohnheim Auf dem Steinweg,13
Studierendenwohnheim An der Feuerwache,16
Bahnhof Nordseite,2
Bahnhof Südseite,14
Campus Am Brückweg,4
Studierendenwohnheim August-Bebel-Straße,0
BIKE 12587,1
BIKE 12604,1
BIKE 12584,1
BIKE 12591,1
BIKE 12565,1
BIKE 12602,1
Hauptbahnhof / Bahnhofsvorplatz,5
Talavera / Luitpoldstr. / Zugang zum LGS 90,0
Barbarossaplatz / Theaterstraße,4
Haugerkirchplatz,0
Werkstatt,5
Ulmer Hof (Juliuspromenade),3
Rathaus (Glockengasse),2
Alte Mainbrücke,10
Neubaustraße (Gotengasse),2
Hartmannstraße / Sedanstraße,0
Wagnerplatz,3
Pestalozzistraße,1
Sanderring,3
Arndtstraße / Platenstraße,2
Schiffsanlegestelle Willy-Brandt-Kai,2
Congresszentrum Turmgasse,3
Jugendherberge Fred-Joseph-Platz,1
Bradlec zastávka bus,0
Láskov,0
Domov mládeže,1
Bradlec,1
Bezdečín,0
Loděnice,6
Sahara,0
"Klaudianova nemocnice, parkovací dům",1
Magistrát města - Komenského náměstí,0
Střední průmyslová škola,0
J. Palacha - trafika,0
Náměstí republiky - Okresní soud,0
Náměstí míru,3
Třída T.G.M,1
Václavkova - 8. ZŠ,0
Magistrát - odbor dopravy,0
Knihovna města Mladá Boleslav,0
Zimní stadion - ŠKO-ENERGO arena,7
V. Klementa - Forum,4
Václavkova - 7. ZŠ,2
Staroměstké náměstí,2
Svojsíkova - kruhový objezd,0
Jičínská - Rozvoj,0
17. listopadu - U Pastelky,2
V. Klementa - Dřevák,9
Kaufland,1
Na Radouči - COOP ,2
Vzdělávací Centrum Škoda Auto,1
Nový park,2
Pečovatelský dům,2
17. listopadu - Penny,8
Gymnázium Dr. Josefa Pekaře,1
Laurinová - ZŠ,0
17. listopadu - Bus,2
Zdravotní středisko - Modrá hvězda,1
Palackého - Erbenova,3
Manpower,0
V. Klementa - pošta,1
Spinning,1
Obchodní akademie - Třída T.G.M.,2
Sportcentrum Sparing,2
Řepov,2
Kosmonosy - Lidl,3
Kosmonosy - Městský úřad,0
Hlavní nádraží,8
"Sportovní hala, Zalužanská",9
Městské koupaliště,2
Městský bazén,0
Na Karmeli (park),0
Městská sportovní hala,1
Kosmonosy - Škoda Servisní centrum II.,2
Městský stadion - vstup,5
Škoda - Administrativní centrum,1
Oblastní nemocnice M.B. - Hlavní vstup,0
Oblastní nemocnice M.B. - Lékárna,2
Kosmonosy - Sídliště pod koupalištěm,1
Kosmonosy - koupaliště,0
Kosmonosy - Zámek,2
Kosmonosy - Sportovní klub,0
Kosmonosy - Zahradní ulice,0
Kosmonosy - Restaurace u Janka,0
Kosmonosy - Canaba,0
Dům kultury,1
OC Olympia,13
6. ZŠ ,1
